,start,end,kor,eng
0,1834,4774,던전 입구는 이끼로 덮여 있다,
1,4775,7242,힘겹게 문을 열자,
2,7244,11730,이끼로 덮인 괴물과 대면하게 되었다,
3,11732,13865,어떻게 할래?,
4,13867,16768,"'엄마, 저녁 메뉴 뭐야?' 라고 물어볼래",
5,19372,21656,17,
6,21658,25660,괴물은 네 농담에 낄낄대며 지나가도록 허락한다,
7,26412,29498,"참, 나까지 웃겼어",
8,31050,32784,"하워드, 결혼 준비는 잘 되가?",
9,32786,36505,어젯밤 5시간 동안 메이시에서 선물 골랐어,
10,36507,40959,도기 아스파라거스 접시를 받아볼 수 있을 거야,
11,40961,45096,"거봐, 난 여친이 9천마일 떨어져 있어서 편하잖아",
12,45098,47799,시간도 내 마음대로 보내고,
13,47801,49701,우리랑 찌질한 게임이나 하고,
14,49703,53137,샤워는 수상하게  오래 걸리던데,
15,55825,58026,그랬던가,
16,58945,61646,던전에 들어간다,
17,61648,63448,드래곤이 보인다,
18,63450,65951,'던전 앤 드래곤'이라서,
19,65953,68670,던전에 들어가니 드래곤이 보이는 거야?,
20,69739,72173,너무 뻔하지 않아?,
21,72175,74709,'뱀과 사다리'에서는,
22,74711,77045,뱀이랑 사다리가  많은 게 당연하잖아,
23,78163,81349,파이 다 먹을 거야?,
24,81351,83635,"아마도, 왜?",
25,83637,86671,누구한테 보여줄 몸매도 아닌데 뭐,
26,87974,90058,'브리짓 존스의 일기' 또 봤냐?,
27,90977,93728,"아니, 너네는 다 커플이잖아",
28,93730,96364,"쉘든은 에이미가 있고, 하워드는 약혼했어",
29,96366,97849,넌 내 동생이랑 사귀고,
30,97851,99484,하워드도 이제 곧 결혼하니,
31,99486,102186,옛 여친을 부풀려서 너한테 선물하겠지,
32,103522,105240,이게 다 누구 책임인지 알아?,
33,105242,106524,미국 때문이지,
34,106526,109544,너네 영화랑 텔레비전에는,
35,109546,112998,빵빵한 몸매의 금발녀만 나와,
36,113966,116585,파이 하나 더 먹으면 너도 빵빵해질 거야,
37,117503,118703,잔인해,
38,118705,120422,난 허리부터 살이 붙는다고,
39,121474,122974,"여러분, 집중합시다",
40,122976,125477,불을 뿜는 드래곤이 등장했어,
41,125479,127145,이제 그만하고 싶다,
42,127147,129931,여자친구가 없어서?,
43,129933,131566,단지 그런 이유라면,
44,131568,134603,'던전 앤 드래곤'은  곧 망할 거야,
45,154339,157839,,
46,157840,161340,자막,
47,162679,167941,비키니라인 제모에도 이 왁스를 쓰자,
48,167943,171111,내 비키니라인은 정리됐어,
49,171113,173463,놀랍지도 않지,
50,176235,178601,"베르나데트,  결혼 준비는 어떻게 되가?",
51,178603,180954,들러리가 되고 싶어서 묻는 건 아냐,
52,180956,183490,날 뽑아줘,
53,184659,188295,어제는 케이크 시식하러 갔어,
54,188297,189612,라지도 따라왔는데,
55,189614,192949,울면서 샘플을 반이나 먹더라,
56,192951,195085,"저런, 많이 외로운가 보다",
57,195087,196920,누구 소개해주면 어떨까?,
58,196922,200456,연구실에 괜찮은 여자 있는데,
59,200458,203393,임상시험 대상자랑 결혼했어,
60,204395,206112,저기,
61,206114,207530,이미 결혼했잖아,
62,207532,211301,남편이 심부전 환자인데,
63,211303,216489,플라시보 그룹에 배정 받았대,
64,218142,222162,그럼 1순위는 곧 과부가 될 여자로 하자,
65,224448,226366,주문할까?,
66,226368,227334,잠깐,
67,227336,229202,실험 중이야,
68,229204,233173,'던전 앤 드래곤' 주사위로?,
69,234342,239829,"응, 이제부터 사소한 결정은 주사위로 결정할 거야",
70,239831,241181,뇌를 자유롭게 하고 싶어,
71,241183,244768,남에게 깨우침을 주는  내 본무에 집중할래,
72,245936,250357,14 페이지에 7번,
73,250359,251891,어떤 메뉴야?,
74,251893,255061,옥수수 사이드디쉬야,
75,255780,257280,재밌군,
76,257282,260516,"하워드, 잠깐 볼까?",
77,260518,262819,친구들한테 자랑하려고?,
78,262821,266156,이젠 어린이용 의자에  앉기 싫어,
79,266158,269192,그런 거 아니니까 따라와,
80,270861,274197,옥수수랑 뭘 마실지 볼까,
81,277084,278885,마가리타 피쳐,
82,280671,282756,정말 마시고 싶어?,
83,282758,284224,그게 좋은 점이야,
84,284226,285558,내 의지는 상관 없어,
85,285560,289145,더 중요한 문제를  생각 중이거든,
86,289147,291014,지금은 무슨 생각하는데?,
87,291016,293433,햄버거랑 레몬에이드,
88,294602,298071,"라지,  소개해주고 싶은 친구가 있어",
89,298073,300607,스핀바이크 강좌에서  만난 에밀리야,
90,303444,306479,에밀리는 청각장애가 있어,
91,307331,311734,"에밀리, 내 친구 라지야",
92,314539,317573,너네 정말 잘 어울린다,
93,317575,319242,난 너무 착해,
94,328769,330420,만나서 반갑대,
95,330422,331638,진심이야?,
96,331640,333356,아님 비꼬는 식의 손짓이야?,
97,334859,339028,라지도 만나서 반갑대요,
98,339030,341448,가족이 기다리고 있어서 가봐야 한대,
99,341450,343650,페니한테 번호를 받아서,
100,343652,345535,문자로 더 얘기하재,
101,345537,347770,"그래, 난 쿨하게 나갈래",
102,347772,352208,좋을 대로 하라고 해줘,
103,354111,356129,문자 줄 거에요,
104,358666,361384,데이트가 생겼어,
105,361386,362952,난 다시 미국을 사랑해,
106,366674,368308,이제 디저트를 골라볼까,
107,368310,371294,"제발, 초코 선데이 아이스크림",
108,371296,373313,바로 그거야,
109,376484,378651,에밀리가 도착하자 마자,
110,378653,380353,내가 개의치 않다는 걸  보여주기 위해,
111,380355,382655,청각장애에 대한  농담을 할게,
112,386026,389279,혹시 그거 들었어?,
113,389281,391147,"참, 넌 못 듣지",
114,393284,397420,뚱뚱한 솔로로 살고 싶은 거냐,
115,397422,399422,도착했다,
116,399957,402625,농담은 빼,
117,406881,408481,늦어서 미안하대,
118,408483,409933,괜찮다고 해줘,
119,409935,413019,천상의 궁전에 있는 호수 속 오팔 빛깔의 백합처럼,
120,413021,417273,눈이 아름답게 반짝이시네요,
121,418392,419943,정말?,
122,419945,421895,첫 대사가 그 따위야?,
123,421897,423646,밤새도록 생각한 거야,
124,423648,425732,오팔 빛깔은 수화로 모르겠어,
125,425734,426866,그럼 철자로 풀어,
126,426868,428234,철자도 모른다고,
127,428236,430019,분위기 깨지 마,
128,432022,433740,눈이 참 아름다워요,
129,433742,436192,원시인이나 할법한 말이잖아,
130,437361,439412,너도 눈이 예쁘대,
131,439414,442081,아이는 몇 몇이나  갖고 싶은지 물어보고,
132,442083,445385,대답에 상관없이 나도 같은 마음이라고 해줘,
133,448205,449722,안돼,
134,449724,454677,제임스 얼 존스처럼 섹시한 목소리라고 전해줘,
135,454679,458515,제임스 얼 존스 목소리가 어떤지 모르시잖아,
136,458517,461818,그럼 거짓말인 줄 모르겠네,
137,463938,471327,또 뭘 알려줘야 나한테 반할까?,
138,471329,472779,전 음악을 좋아해요,
139,474114,475748,음악 좋아하시나요?,
140,475750,480036,정말 그렇게 물어봐?,
141,480038,482839,"하긴, 음악은 누구나 좋아하지",
142,484842,487427,악기 하냐고 물어보네,
143,487429,489078,아뇨,
144,489080,492465,하지만 6살 때 밴드를 시작하려 했어요,
145,492467,495218,'프랭키 볼리우드 가다',
