,start,end,kor,eng
0,4666,6232,점심 시간에 일했어?,You work the lunch shift?
1,6234,9168,"응, 곧 상할 것 같은  연어 4kg 챙겨 왔어",Yeah. I've got eight pounds of salmon that's about to go bad.
2,9170,10705,요리할 줄 알아?,Do you know how to cook it?
3,10707,12273,잘 모르는데 - 젠장,Not really. - Damn it.
4,12275,15010,차라리 치킨을 해방시킬 걸,Should have liberated the iffy chicken.
5,15012,18447,오늘은 신경질적 교수님이랑 무슨 계획 있어?,What are you and Professor Fussyface up to tonight?
6,18449,21149,블루레이로 스타워즈 보려고,on Blu-ray.
7,21151,24118,천 번 넘게 보지 않았어?,"Haven't you seen that movie, like, a thousand times?"
8,24120,26253,블루레이는 달라,Not on Blu-ray.
9,26255,28288,블루레이로 겨우 두 번 봤어,Only twice on Blu-ray.
10,30692,34993,"나도 알아,  고해상도의 찌질함이지","I know, it's high-resolution sadness."
11,34995,38162,오늘 영화보려고 했는데,"Well, I'm going to take myself out to a movie tonight."
12,38164,39363,같이 갈래?,You want to go?
13,39365,40797,그래도 돼?,Really? Do we do that?
14,40799,42365,무슨 소리야?,What do you mean?
15,42367,44268,헤어진 이후로 그런 적 없잖아,"You know, we haven't spent time alone together"
16,45771,47672,"데이트 아냐, 레너드","Oh, it's not a date, Leonard."
17,47674,49125,남자랑 여자가  같이 시간을 보내고,"It's just a man and a woman hanging out, not having sex"
18,49150,50543,섹스로 끝나지 않을 거야,at the end of the night.
19,52412,55112,내가 나간 데이트는 다 그랬어,Sounds like most of my dates.
20,55114,59450,"저리 가, 이 괴물아!","SHELDON: Oh, dear Lord, get away from me, you monster!"
21,59452,61752,무슨 일이지?,What is that about?
22,61754,63654,충분히 똑똑하고 창의적이니,"Well, he's smart and crazy enough,"
23,63656,65722,실제로 괴물을 만들었을 수도,he may have actually created a monster.
24,65724,69126,"휘휘, 저리 가!","Shoo, shoo! Be gone!"
25,69128,70528,대체 무슨 일이야?,What the hell is going on?
26,70530,73831,창밖에 새가 안 날아가고 있어,"There's a bird outside the window, and he won't go away."
27,73833,75833,지옥 같은 상황이지,That is the hell that is going on.
28,75835,78303,여기엔 벌레나 씨앗 따위 없어,We have no worms or seeds here.
29,79773,83708,이젠 새도 무서워하는 거야?,"Really? On top of everything else, you're afraid of birds?"
30,83710,86010,조류공포증이란 거야,It's called ornithophobia.
31,86012,87545,언젠가는 장애로  인정 받아서,And someday it will be recognized
32,87547,90315,법적으로 아파트에  그물을 씌워야 할 거야,"as a true disability, and the landlord will be required by law"
33,93418,96754,그물도 무서워하는 내게는 안타까운 해결책이지만,"Which is unfortunate, because I have a fear of nets."
34,96756,99256,영화 볼래 말래?,"So movies, yes or no?"
35,99258,101091,보자,"Movies, yes."
36,101093,102926,"그래, 이따 봐",Great. I'll see you later.
37,102928,105395,네가 무서워하는 것 보다  쟤가 널 더 무서워할 거야,"And remember, he's more afraid of you than you are of him."
38,105397,106329,도움이 되지 않아,That doesn't help.
39,106331,110867,새한테 한 말이야,"No, I was talking to the bird."
40,111835,116738,"저리 가, 새야","Go away, bird. Go away, bird. Go away, bird."
41,116740,119440,"쉘든, 그냥 무시해","Sheldon, just ignore him."
42,119442,123311,좋은 생각이야 새들은 주목받는 걸 즐기지,Good idea. Attention is what birds want.
43,124480,127716,훨씬 낫군,"Oh, much better. All right."
44,127718,129985,이제 하던 일 마저 해야지,Now I'll just get along with my life.
45,132924,135992,"차 좀 끓여놔, 레너드, 긴 밤이 될 거 같다","Make a pot of tea, Leonard. It's going to be a long night."
46,156552,160537,,"Original Air Date on November 10, 2011"
47,160538,164538,자막,"== sync, corrected by   =="
