,start,end,kor,eng
0,2202,4294,텅 빈 박스야,
1,4295,5561,한번 확인해봐,
2,6898,10983,헛된 어린 시절  말고는 없네,
3,10985,14270,첼로 학원이나  다닌 주제에,
4,15655,19942,평범한 원통이야,
5,19944,21327,살펴보시지,
6,21329,26615,평범하지만  신비로운 기운이 느껴져,
7,26617,29151,세상에,
8,29153,32621,장을 비우려고  잠시 떠난 사이,
9,32623,35657,배트맨 만화책도  좀 읽고 말야,
10,35659,40429,돌아오니 웬 카바레에  온 것 같네,
11,40431,44383,사촌 생일 파티 전에  리허설을 하는 중이야,
12,44385,46218,계속할게,
13,46220,48137,텅 빈 박스에  텅 빈 원통,
14,49941,52024,짜잔,
15,52026,57313,호그와트행 기차에  네 자리도 있을 거야,
16,57315,60682,사촌 앞에서  이런 짓이나 한다고?,
17,60684,61951,애들을 속이는 거잖아,
18,61953,63986,속이는 거라니?,
19,63988,66572,마술 자체가  기만적인 행위야,
20,66574,69625,'이것은 평범한 모자입니다',
21,69627,70960,'아무 카드나 뽑아봤습니다',
22,70962,74964,'자물쇠 해제 장치를 엉덩이에 숨기지 않았어요',
23,74966,77550,그냥 즐기면 안돼?,
24,77552,79201,왜 커튼 뒤를  훔쳐보려고 해?,
25,79203,81036,똥구멍까지 파헤치지 말자,
26,81038,84206,모자 속에서  토끼가 나온다면서,
27,84208,85724,아이들의 비판적  사고법을 해치면,
28,85726,91013,어른이 되서도  점성술과 동종요법을 믿겠지,
29,91015,94350,'그린 랜턴'에  라이언 레이놀즈가,
30,94352,96852,나단 필리온보다  더 어울린다고 생각할걸,
31,96854,98854,쉘든,
32,98856,101290,마술을 보여주는 것 뿐이야,
33,101292,105411,설마 '그린 랜턴'을  즐겨보게 될까?,
34,105413,106862,너무 몰아붙이지 마,
35,106864,108781,쉽게 짜증 낼 법도 해,
36,108783,112167,귓속에 동전이 있거든,
37,114070,117089,신체 부위에 동전이  나오는 건 웃을 일이 아냐,
38,117091,121176,5살 때는 빌리가  페소 동전을 내 코에 넣었어,
39,122380,125164,그게 어째서 안 웃기지?,
40,125166,126999,아직도 있어,
41,127884,132187,공항 보안을 통과하려면  45분이나 걸린다고,
42,134391,137943,"쉘든을 사라지게 했어,  어때?",
