,start,end,kor,eng
0,637,2434,,The Big Bang Theory:
1,2435,3779,,Who says something like that
2,3780,5743,,right in the middle of sex?! I don't know.
3,5744,7527,,It was the heat of the moment!
4,7529,9929,,"No, the heat of the moment is ""Ooh, yeah, just like that."""
5,9931,13032,,"Not, ""Will you marry me?"""
6,13951,17253,,NASA really wants my telescope
7,17255,18454,,"up on the Space Station,"
8,18456,21257,,so they're putting me on an earlier launch.
9,21259,22842,,When?
10,22844,24577,,A week from Friday.
11,24579,27430,,What? We're getting married that Sunday.
12,27432,29081,,You're right.
13,29083,31217,,I can't go to space.
14,31219,32602,,I have to get married.
15,32604,34520,,No one can say that's not a good reason.
16,34522,36589,,I'll call them back.
17,36591,38391,,We'll have the wedding when you get back.
18,38393,40426,,Your dad's going to be furious.
19,40428,42094,,There's no way he's going to let us
20,42096,44230,,"(chuckles) postpone this wedding. Well, we tried."
21,44232,46616,,I'll talk to him.
22,46618,49101,,He won't say no to his little girl.
23,49103,52071,,"No! I, uh, I should talk to him."
24,52073,53206,,Man to man.
25,53208,55208,,"All right, look, I'm going to level with you."
26,55210,58944,,I'm terrified about going into space.
27,58946,61881,,"You know, what if I don't make it back?"
28,61883,64951,,"It's going to be okay, son."
29,65753,67203,,You really think so?
30,67205,69088,,Of course.
31,69090,71491,,"A pretty girl like Bernadette,"
32,71493,74210,,she'll find a new guy.
33,77431,79832,,(man speaking Russian)
34,79834,83269,,(speaking Russian)
35,83271,85104,,"Hey, Mike?"
36,85106,86239,,Yeah...
37,86241,89275,,I changed my mind. I don't want to do this.
38,91011,92011,,Good one.
39,92013,93996,,"Yeah, I'm a funny guy."
40,93998,96582,,I also have a hysterical bit planned for later
41,96584,99652,,where I pretend to cry through the whole launch.
42,101321,103706,,(both laughing)
43,103708,105241,,(laughs)
44,105243,106459,,(all laughing)
45,111065,113833,,"Sheldon, what channel is NASA TV?"
46,113835,117470,,"289, right between the Game Show Network at 288"
47,117472,121390,,and the East coast feed of the Disney Channel on 290.
48,121392,124560,,"I love his eidetic memory, it's so sexy."
49,126029,128548,,"Sheldon, what are the ingredients in Pringles?"
50,128550,130850,,"Dried potatoes, vegetable oil,"
51,130852,132685,,"corn flower, wheat starch,"
52,132687,134570,,"maltodextrin, salt,"
53,134572,138291,,"and my favorite ingredient of all, uniformity."
54,138293,141911,,"The uterus quivers, does it not?"
55,141913,144029,,"There's Howard's rocket, live from Kazakhstan."
56,144031,145748,,"Oh, God, I'm so nervous."
57,145750,147416,,I don't think I can watch.
58,147418,149919,,You're nervous? I've been stress-eating for four days.
59,149921,151671,,Look at me.
60,151673,155040,,I'm wearing my fat pants.
61,155042,157844,,"Remarkable. In just under a half hour,"
62,157846,160062,,200 metric tons of fuel will
63,160064,161981,,ignite in a controlled explosion
64,161983,164600,,right beneath Howard's keister.
65,164602,166986,,And all from a country whose entire contribution
66,166988,171657,,"to the global economy, has been Tetris and mail-order brides."
67,172743,175528,,Give me those damn Pringles.
68,176663,180133,,(speaking Russian)
69,180135,181467,,MAN (over radio):
70,181469,183870,,"Okay, we're in the final countdown."
71,183872,185154,,How you doing over there?
72,185156,186873,,Good! Good!
73,186875,189292,,"Oh, quick question, I missed it in the briefing."
74,189294,191310,,How much urine do these suits hold?
75,193080,196599,,"¢Ü Our whole universe was in a hot, dense state ¢Ü"
76,196601,200469,,¢Ü Then nearly 14 billion years ago expansion started... Wait! ¢Ü
77,200471,202104,,¢Ü The Earth began to cool ¢Ü
78,202106,204089,,"¢Ü The autotrophs began to drool, Neanderthals developed tools ¢Ü"
79,204091,206726,,¢Ü We built the Wall ¢Ü ¢Ü   ¢Ü
80,206728,209529,,"¢Ü Math, Science, History, unraveling the mystery ¢Ü"
81,209531,211480,,¢Ü That all started with a big bang ¢Ü
82,211482,213533,,¢Ü   ¢Ü
83,213558,217558,,"Original Air Date on May 10, 2012"
84,217559,221559,,"== sync, corrected by   =="
85,222934,225769,,"Hey, Froot Loops, want to hit your fan switch?"
86,225771,227405,,Check.
87,229074,233511,,He calls you Froot Loops because of your very gay haircut?
88,234580,237281,,"No, it's... 'cause I live with my mom"
89,237283,239300,,and she makes me Froot Loops. (chuckles)
90,239302,244188,,"Go with gay story, people are more accepting of that."
91,244190,246641,,"Actually,"
92,246643,250261,,Froot Loops just got married to a girl.
93,250263,251962,,Congratulations.
94,251964,254849,,"Thanks, we decided to do it before the launch."
95,254851,257585,,You and Mrs. Loops have a big wedding?
96,258787,261822,,"Not exactly. Listen, if you don't mind,"
97,261824,263807,,I'm not really up for chatting.
98,263809,265309,,I'm just going to sit here quietly
99,265311,268646,,and let my life flash before my eyes.
100,268648,271148,,(big sigh)
101,271150,274335,,That went really quick. Let me try it again.
102,278840,280691,,Close your eyes. Put out your hand.
103,280693,282627,,I got you something special.
104,282629,285546,,"Come on, Howard. I'm not falling for that again."
105,287432,290000,,"No, here..."
106,292271,294522,,"Oh, Howie."
107,294524,296107,,A little star.
108,296109,297525,,It's beautiful. (chuckles)
109,297527,298893,,Put it on me.
110,298895,301479,,"Okay, but I'm going to have to get it back for you"
111,301481,304982,,so I can take it to the International Space Station.
112,304984,307618,,"That way, when I come home,"
113,307620,311405,,you will have a star that was actually in space.
114,311407,314375,,Oh... my God.
115,314377,317027,,"Take that, every guy who's ever bought you anything. (chuckles)"
116,319881,322233,,This is the most amazing gift I've ever gotten.
117,322235,324535,,"Really? Well, if you like it that much,"
118,324537,326420,,then close your eyes and put out your hand.
119,326422,327755,,(both chuckle)
120,330041,332643,,MRS. WOLOWITZ: I'm going to the supermarket to buy
121,332645,335045,,snacks for your trip! Do you want me to
122,335047,338683,,get those little boxes of Froot Loops you like?!
123,338685,341102,,"No! When I eat Froot Loops,"
124,341104,343220,,the other astronauts make fun of me!
125,347409,349026,,"Howard, I don't want to wait until"
126,349028,350294,,you're back to get married.
127,350296,351612,,What?
128,351614,352863,,I want to be married to you
129,352865,354565,,before you get in that rocket.
130,354567,357234,,But I'm leaving in two days.
131,357236,360454,,MRS. WOLOWITZ: What about Apple Jacks?!
132,360456,363741,,I don't need to take cereal!
133,363743,365626,,MRS. WOLOWITZ: What kind of breakfast do you think
134,365628,368629,,they're going to give you in Russia?!
135,368631,373050,,They invented blintzes! I'll be fine!
136,373052,375519,,MRS. WOLOWITZ: They invented the lightbulb in New Jersey!
137,375521,379223,,It doesn't mean they hand them out to you when you go!
138,381309,383227,,"We'll have a quick little ceremony with just our friends,"
139,383229,384645,,and we'll still have the big reception
140,384647,386397,,with everyone when you get back.
141,386399,387782,,Wow. (chuckles)
142,387784,389700,,Okay. Let's get married.
143,389702,390985,,(chuckles)
144,394272,397792,,"MRS. WOLOWITZ: You know what, I'll buy you All-Bran"
145,397794,400578,,in case you get stopped up in outer space.
146,404616,407835,,"So anyway, we decided to go down to City Hall this afternoon"
147,407837,411172,,"get married, and then have the reception when Howard gets back."
148,411174,413174,,Great! That's so good!
149,413176,415292,,"I mean, we know it's short notice, but we'd love you all to come with us."
150,415294,419230,,"No, no, no, this is not the wedding I wanted!"
151,420182,422516,,I want to wear my maid of honor dress
152,422518,424602,,"and walk down the aisle with a hundred eyes on me,"
153,424604,427805,,"while a string quartet plays ""The Way You Look Tonight."""
154,427807,429695,,That wasn't going to be our processional music.
155,429696,432364,,"Well, it was going to be mine!"
156,432696,435863,,"Thank you for the invitation, but I have to decline"
157,435865,438649,,because it doesn't sound like something I'll enjoy.
158,439651,441286,,"Come on, Sheldon, it'll be fun."
159,441288,444606,,That's what you said about   movie.
160,445941,448943,,You were 114 minutes of wrong.
161,449712,451980,,"So, what do you say, Amy?"
162,453766,455333,,Can I wear my maid of honor dress?
163,455335,457485,,Seriously? You're going to wear that thing to City Hall?
164,457487,460455,,"It's all I have left! You're going to take that from me, too?!"
165,468147,469764,,"Amy, you look great."
166,469766,471115,,I know.
167,474086,475686,,Where'd you get a beer?
168,475688,477521,,From that happy young couple over there
169,477523,478957,,with all the tattoos.
170,478959,481743,,"Beautiful story: they're in rival drug gangs,"
171,481745,483494,,and they're getting married.
172,483496,486414,,"Shh, no one can know."
173,487566,489751,,Look at all these people in love.
174,489753,491819,,"It kind of gets you thinking, doesn't it?"
175,491821,493888,,"It does, indeed."
176,493890,495340,,Leonard...
177,495342,497342,,is it awkward being here with Penny given that
178,497344,499594,,you recently proposed to her?
179,502147,503681,,You proposed to Penny?
180,503683,505566,,I don't want to talk about it. Where did he pop the question?
181,505568,506759,,What did you say?
182,506784,508520,,"She said, ""No."" Can we drop it now?"
183,508521,509854,,It wasn't a real proposal.
184,509856,511322,,Why wasn't it a real proposal?
