,start,end,kor,eng
0,1420,2735,,Who wants the last dumpling?
1,2736,4086,,"Ooh, me!"
2,4088,5454,,"Penny, a moment."
3,5456,7539,,We just had Thai food.
4,7541,10459,,"In that culture, the last morsel is called"
5,10461,13629,,"the ""greng jie"" piece, and it is reserved for"
6,13631,16765,,the most important and valued member of the group.
7,22122,25774,,Thank you all for this high honor.
8,26993,30646,,I've seen pictures of your mother; keep eating.
9,35068,38570,,"All right, honey, if we're gonna make the movie, we should go."
10,41908,44159,,"This may be hard for you to hear,"
11,44161,47246,,"but when I say ""honey,"" I mean my fiancee."
12,49082,52084,,"Yeah, well, now it means her."
13,53837,55804,,It's okay if he wants to come.
14,55806,58423,,"Fine. But next time, we get a sitter."
15,60009,61977,,"All right, I got to go to work. I'll walk down with you."
16,61979,63228,,Wait.
17,63230,66131,,"Which is closer to the new train store in Monrovia,"
18,66133,68317,,the movie theater or The Cheesecake Factory?
19,68319,70402,,Neither of them are close.
20,70404,72404,,"Oh, well, then I guess it doesn't matter which one"
21,72406,73322,,of you drives me.
22,73324,74773,,Let's play a fun guessing game
23,74775,76491,,to see who gets to take me.
24,76493,79862,,"All right, this four-letter word describes either"
25,79864,83782,,a printer's type size or a compulsion to eat dirt.
26,83784,85534,,"Okay, I'm not driving him."
27,85536,87953,,"Penny, don't give up, you can get this."
28,91040,93675,,Aren't you going with Sheldon?
29,93677,96962,,"No, I have no interest in model trains,"
30,96964,100716,,"stores that sell them, nor their heartbreaking clientele."
31,100718,101934,,Oh.
32,101936,105137,,"Well, I have some work to do, so..."
33,105139,106905,,I can't imagine that would disturb me.
34,106907,108207,,Carry on.
35,108209,111610,,Okay.
36,111612,113862,,Wouldn't you be more comfortable at home?
37,117784,119952,,"Not really, no."
38,119954,122154,,All righty then.
39,122156,124373,,Guess I'll just get started.
40,124375,126792,,"Leonard, please. I don't need the running commentary."
41,128077,131713,,"¢Ü Our whole universe was in a hot, dense state ¢Ü"
42,131715,135050,,¢Ü Then nearly 14 billion years ago expansion started... Wait! ¢Ü
43,135052,136701,,¢Ü The Earth began to cool ¢Ü
44,136703,139221,,"¢Ü The autotrophs began to drool, Neanderthals developed tools ¢Ü"
45,139223,141890,,¢Ü We built the Wall ¢Ü ¢Ü   ¢Ü
46,141892,144576,,"¢Ü Math, Science, History, unraveling the mystery ¢Ü"
47,144578,146478,,¢Ü That all started with a big bang ¢Ü
48,146480,148430,,¢Ü   ¢Ü
49,148455,151955,,"Original Air Date on September 29, 2011"
50,151956,155456,,"== sync, corrected by   =="
51,171071,172721,,(sighs softly)
52,175158,176841,,Amy? - Yo.
53,178416,179194,,You okay?
54,179195,181095,,"Oh, sure."
55,181896,184031,,I thought you were reading.
56,184033,185949,,I was.
57,185951,188702,,Now I'm thinking about what I read.
58,200832,202232,,"You all right, Leonard?"
59,202234,204551,,You seem very uncomfortable.
60,204553,207638,,I-I'm fine.
61,207640,209556,,Should I go?
62,209558,211975,,I've been told sometimes I overstay my welcome.
63,211977,215162,,Wha... who told you that?
64,215164,219566,,"Well, most recently my gynecologist."
65,224489,227307,,"Well, you stay as long as you'd like."
66,227309,228859,,"I'm glad to hear you say that,"
67,228861,231912,,because I'm having a wonderful time.
68,231914,232996,,(chuckles)
69,232998,236750,,I said the same thing to my gynecologist.
70,240588,243507,,"What are you going to get at the train store, Sheldon?"
71,243509,245459,,"Oh, I'm not buying anything."
72,245461,247494,,They're having a lecture.
73,247496,249596,,"""H-O gauge railroading."
74,249598,253216,,"Half the size of O-gauge, but twice the fun."""
75,253218,256603,,Very controversial topic.
76,256605,258505,,Which side do you come down on?
77,258507,260607,,I'll let you know after tonight.
78,260609,263310,,"Unlike some people, I'm going in with an open mind."
79,263312,265195,,Who am I kidding?
80,265197,268348,,Of course we all know it's O-gauge or no gauge.
81,268350,272536,,Can you believe grown men sit around and play with toy trains?
82,272538,274788,,That's pretty big talk for a man
83,274790,278041,,with a closet full of magic tricks at his mother's house.
84,279744,282079,,"First of all, they're not tricks, they're illusions."
85,282081,284247,,And...
86,284249,286800,,"secondly, when we get married, they're all going up"
87,286802,289636,,in the attic so you can have that closet for clothes.
88,289638,292556,,Why would I keep clothes at your mother's house?
89,292558,294224,,"Well, don't think of it that way."
90,294226,296376,,"Once we move in, it'll be our house."
91,296378,297844,,Is she moving out?
92,297846,299212,,Why would she move out?
93,299214,300981,,It's her house.
94,300983,303383,,Hang on.
95,303385,306570,,You seriously think I'm going to live with your mother?
96,306572,308188,,"Howard, I think I can help here."
97,308190,310824,,"Yes, Bernadette, that's exactly what he thinks."
98,310826,311942,,Why not?
99,311944,314027,,"It's a great house, plenty of room,"
100,314029,316113,,"and if we have kids, Mom's there to help."
101,316115,317998,,"You know, en she tells ""The Three Little Pigs"" story,"
102,318000,321785,,she actually has hair on her chinny-chin-chin.
103,321787,324287,,I'm not gonna live with your mother.
104,324289,327073,,"Not now, not ever."
105,327075,330761,,"Wow, someone obviously has some mommy issues."
106,332797,334414,,"Raj, take me home."
107,334416,336850,,Don't listen to her. Go to the movie theater.
108,336852,338218,,Take me home now.
109,338220,339186,,Movie theater!
110,339188,340187,,(groans)
111,340189,342722,,"Okay, everybody calm down."
112,342724,344391,,There is a simple solution here.
113,344393,345976,,"Raj, take me to the train store,"
114,345978,348278,,and then I don't care what you people do.
115,355570,357237,,How was your shower?
116,357239,360607,,"It was good, good."
117,360609,363877,,"Just out of curiosity, what time do you usually go to bed?"
118,363879,365212,,"Oh, I'm up all night."
119,365214,366963,,I'm like a possum.
120,368883,371685,,"Boy, you were not liked in high school, were you?"
121,371687,373203,,Not really.
122,373205,375055,,Is that my yearbook? - Mm-hmm.
123,375057,377224,,"""Dear Leonard, you're really good at science."
124,377226,380927,,"Maybe one day you'll come up with a cure for being a dork."""
125,380929,383430,,"Well, it wasn't spray-painting a lightning bolt"
126,383432,386566,,"on my briefcase, I can tell you that."
127,386568,387984,,"If it makes you feel any better,"
128,387986,390237,,the only person who signed my yearbook was my mother.
129,390239,392172,,"Aw. - ""Dear Amy,"
130,392174,394774,,"""Self-respect and a hymen are better than friends and fun."
131,394776,396109,,"Love, Mom."""
132,397745,400480,,"Well, you can add Jerry's Junction"
133,400482,402082,,to the list of train stores
134,402084,405485,,Sheldon Cooper will never set foot in again.
135,405487,408104,,"Rough night, Casey Jones?"
136,408106,409873,,You don't know the half of it.
137,409875,411258,,It was billed
138,411260,414211,,as a lively give-and-take on the merits of model train sizes.
139,414213,416763,,But it was actually a setup to intimidate
140,416765,420350,,weak-minded spineless rubes into buying H-O starter sets.
141,420352,421468,,What's in the bag?
142,421470,424888,,I don't want to talk about it.
143,424890,427774,,"But it's not a spine, I'll tell you that."
144,427776,430443,,"Well, I had a delightful evening, Leonard."
145,430445,431778,,We should do this again sometime.
146,431780,433813,,"Ah, sure. That'd be nice."
147,433815,434898,,Glad to hear it.
148,434900,436683,,I need someone to accompany me to the wedding
149,436685,438902,,of Dr. Moranelli and Dr. Gustufson this Friday.
