,start,end,kor,eng
0,13139,14439,무슨 짓이야?,
1,14441,16140,비상 대비 훈련이야,
2,16142,18592,뭐야 - 알면서 왜 그래,
3,18594,21229,석 달에 한번은 해야 돼,
4,21231,23481,일어나라 잠꾸러기야,
5,23483,26067,마을 전체의 반은  죽었을 거야,
6,26069,30087,자물쇠를 채우던지 해야지,
7,30089,32123,이번 훈련은 너도 좋아할걸,
8,32125,33658,재밌게 준비해봤어,
9,33660,34992,각 카드에,
10,34994,38629,세계 종말을  다르게 예측해봤어,
11,38631,40748,산불도 있고,
12,40750,44168,캐나다의  기습 공격까지,
13,44170,46721,재앙을 하나 골라봐,
14,47789,52793,캐나다는 캘리포니아를  침략하지 않을 거야,
15,52795,54362,그래?,
16,54364,56998,워싱턴과 오레곤의 히피들이 막을 수 있을까?,
17,58133,60084,알았어,
18,60936,62136,어디 보자,
19,62138,65823,규모 8.2의 강진이  패서디나를 강타,
20,65825,67775,건물들은 무너져 내리고,
21,67777,69827,도시는 불에 타오르며,
22,69829,71478,거리는 피바다로 변한다,
23,71480,73531,죽어가는 시민들의 울음으로 가득찬다,
24,73533,75249,탁월한 선택이야,
25,75251,77535,안전모랑 안전조끼 착용해,
26,77537,78836,신난다,
27,78838,81655,또 쪽팔리게 집앞에서 이래야 하나,
28,81657,84592,'빌리지 피플' 복장 같잖아,
29,84594,86427,석 달에 한번 하는 농담인데,
30,86429,87628,아직도 이해가 안 가,
31,87630,89964,"레너드, 잠깐",
32,89966,90932,뭐 하는 거야?,
33,90934,93518,"나도 몰라,  내가 뭘 하고 있지?",
34,93520,94685,주변을 둘러봐,
35,94687,98055,가상적인 유리 파편을  조심해야지,
36,98057,101809,보조 기구 없이  종말을 대면하겠다고?,
37,101811,104512,맘대로 해,
38,104514,106847,가상 여진이다!,
39,109202,111485,그러니까 안전모를 써야지,
40,131864,135864,,
41,135865,139865,자막,
42,140918,144254,NASA에서 공식 발표를 했어,
43,144256,146690,31원정대가 이번 봄에,
44,146692,148558,국제우주정거장으로  출발한다,
45,148560,152095,이번 원정대는  선장 톰 '톰보' 존슨,
46,152097,154731,비행사 마이크 '슈퍼노바' 노바체릭,
47,154733,157332,그리고 탑승 과학 기술자 하워드 왈로위츠로 이뤄졌다,
48,158303,162572,유대교 회당  뉴스레터에도 알려야지,
49,163574,164991,우주 비행사가 될거면,
50,164993,167243,멋진 별명 좀 골라봐,
51,167245,168244,내가 고르는게 아냐,
52,168246,169829,누군가 지어줘야해,
53,169831,173850,내 별명은  '브라운 다이너마이트',
54,174803,176204,내 말 못 들었어?,
55,176223,179056,다른 비행사들이  지어주는 거라고,
56,179657,180957,눈은 뜨고 있냐?,
57,180959,182776,내가 바로  '브라운 다이너마이트'잖아,
58,185046,187997,커피에 왜  설탕을 6개나 넣어?,
59,187999,193219,식당에서 각성제를  구하기는 어려워서,
