,start,end,kor,eng
0,10603,12637,,(Klaxon blaring) (screams)
1,13139,14439,,What the hell?
2,14441,16140,,Emergency preparedness drill.
3,16142,18592,,"Oh, no, come on! - Yeah, you know how it works."
4,18594,21229,,"Once a quarter, keep our readiness up."
5,21231,23481,,"Now, rise and shine, sleepy head."
6,23483,26067,,Half the town is probably dead.
7,26069,30087,,I have to get a lock for my door.
8,30089,32123,,I think you'll like the drill tonight.
9,32125,33658,,I've tried to make it fun.
10,33660,34992,,Each of these cards
11,34994,38629,,contains a detailed scenario of a possible apocalyptic event.
12,38631,40748,,Everything from wild fires
13,40750,44168,,to a surprise invasion by Canada.
14,44170,46721,,"Pick a catastrophe, any catastrophe."
15,47789,52793,,"Sheldon, Canada is not going to invade California."
16,52795,54362,,"Yeah, really? You think those hippies"
17,54364,56998,,in Washington and Oregon can stop them?
18,58133,60084,,Fine.
19,60936,62136,,All righty!
20,62138,65823,,"""An 8.2 magnitude earthquake devastates Pasadena,"
21,65825,67775,,"""reducing mighty edifices to dust,"
22,67777,69827,,"""engulfing the city in flames."
23,69829,71478,,"""The streets flow with blood"
24,71480,73531,,"and echo with the cries of the wounded."""
25,73533,75249,,"Oh, excellent choice."
26,75251,77535,,"Now, put on your hardhat and safety vest."
27,77537,78836,,"Oh, fun."
28,78838,81655,,I get to spend another night in front of our apartment
29,81657,84592,,dressed like one of the Village People.
30,84594,86427,,You make that joke every three months.
31,86429,87628,,I still don't get it.
32,87630,89964,,Leonard... wait.
33,89966,90932,,What are you doing?
34,90934,93518,,"I don't know, what am I doing?"
35,93520,94685,,Look around you--
36,94687,98055,,there's hypothetical broken glass everywhere.
37,98057,100174,,Really? You're going to face Armageddon
38,100176,101809,,without your orthotics?
39,101811,104512,,Your choice.
40,104514,106847,,"Uh-oh, hypothetical aftershock!"
41,106849,108149,,(yells) (thud)
42,108151,109200,,Aah!
43,109202,111485,,And that's why we wear hardhats.
44,111487,115122,,"¢Ü Our whole universe was in a hot, dense state ¢Ü"
45,115124,118442,,¢Ü Then nearly 14 billion years ago expansion started... Wait! ¢Ü
46,118444,120044,,¢Ü The Earth began to cool
47,120046,122580,,"¢Ü The autotrophs began to drool, Neanderthals developed tools ¢Ü"
48,122582,125249,,¢Ü We built the Wall ¢Ü   ¢Ü
49,125251,127919,,"¢Ü Math, Science, History, unraveling the mystery ¢Ü"
50,127921,129820,,¢Ü That all started with a big bang ¢Ü
51,129822,131839,,¢Ü   ¢Ü
52,131864,135864,,"Original Air Date on February 2, 2012"
53,135865,139865,,"== sync, corrected by   =="
54,140918,142952,,Check it out-- press release
55,142954,144254,,from NASA.
56,144256,146690,,"Um, ""Expedition 31 will launch this spring"
57,146692,148558,,"""to the International Space Station."
58,148560,152095,,"""Crew members will include Commander Tom 'Tombo' Johnson,"
59,152097,154731,,"""Astronaut Mike 'Supernova' Novacelik"
60,154733,157332,,"and Payload Specialist Howard Wolowitz."""
61,157357,158302,,(giggles)
62,158303,162572,,This is going right into my synagogue's newsletter.
63,163574,164991,,"D-Dude, if you're going to be an astronaut,"
64,164993,167243,,you need to pick a cool nickname.
65,167245,168244,,I don't get to pick it.
66,168246,169829,,The other guys have to give it to me.
67,169831,173850,,"Oh. If I had one, it would be ""Brown Dynamite."""
68,174803,176204,,Are you not listening to me?
69,176223,179056,,The other astronauts have to give you your nickname.
70,179657,180957,,Are you not looking at me?
71,180959,182776,,I   Brown Dynamite.
72,185046,187997,,Why do you put six sugars in your coffee?
73,187999,189832,,Because the cafeteria doesn't offer
74,189834,193219,,little packets of methamphetamine.
75,193221,195171,,"Emergency drill night last night, huh?"
76,195173,197057,,Uh-huh. - How'd you do?
77,197059,199392,,I'll tell you exactly how he did.
78,199394,201511,,"""Readiness: unsatisfactory."
79,201513,203813,,"""Follows direction: barely."
80,203815,206316,,"""Attitude: a little too much."
81,206318,208151,,"""Overall:"
82,208153,211488,,"""not only will he probably die in a fiery inferno,"
83,211490,214040,,"""his incessant whining would most certainly spoil"
84,214042,216209,,"everyone else's day."""
85,217294,219462,,"You know what, I can't even think straight."
86,219464,220696,,I'm going home.
87,220698,224167,,Will one of you guys give this nutbag a ride back later?
88,224169,225218,,You can't go home.
89,225220,227703,,You have to take me to the dentist at 4:00.
90,227705,230173,,Oh... can't you take the bus to the dentist?
91,230175,231874,,"Of course I can. It's coming back,"
92,231876,233709,,"under the residual effects of the anesthesia,"
93,233711,234928,,that's the problem.
94,234930,236379,,"Two years ago,"
95,236381,239065,,"after a deep gum cleaning, I thought I got on a bus"
96,239067,242068,,but somehow wound up on a booze cruise to Mexico.
97,243771,246389,,They put you under for a cleaning?
98,246391,248908,,"Yeah, they have to-- I'm a biter."
99,248910,250944,,"Whatever, Sheldon. I'm exhausted."
100,250946,252996,,I'm not taking you to the dentist.
101,252998,254280,,"Wrong, sir."
102,254282,257834,,Wrong. Under section 37-B of the Roommate Agreement--
103,257836,259836,,"""Miscellaneous Duties""-- you are obligated"
104,259838,261404,,to take me to the dentist.
105,261406,264574,,"See? It's right here after ""providing a confirmation sniff"
106,264576,267293,,"on questionable dairy products."""
107,267295,271214,,"You know what, I am sick of the Roommate Agreement."
108,271216,273383,,(gasps)
109,273385,274634,,It's ridiculous.
110,274636,276636,,"I'm your roommate, not your chauffeur."
111,276638,278805,,"You know, I had better things to do yesterday"
112,278807,281691,,"than drive you all the way to the ""good"" model train store"
113,281693,283693,,in Garden Grove because the one in Pasadena
114,283695,286696,,"has gotten ""too big for its britches."""
115,286698,288598,,"Well, it"
116,288600,290266,,Ask anybody.
117,290268,291484,,I don't care.
118,291486,292485,,I'm done.
119,292487,293820,,Hold on.
120,293822,297157,,Are you saying that you want to invoke Clause 209?
121,297159,298541,,"I don't know what that is,"
122,298543,301127,,"but if it means I can go home and sleep, then yes."
123,301129,302128,,Think carefully here.
124,302130,304214,,"Clause 209 suspends our friendship,"
125,304216,305774,,and strips down the Roommate Agreement to
126,305799,307099,,its bare essentials.
127,307169,308512,,Our responsibilities toward each other would
128,308537,310517,,"only be rent, utilities"
129,310722,313056,,and a perfunctory chin jut of recognition
130,313058,314340,,as we pass in the hall.
131,314342,315959,,'Sup?
132,319129,321648,,Where do I sign?
133,321650,323683,,Right here.
134,323685,325418,,Use your finger.
135,326187,328471,,There. Done. All right.
136,328473,331024,,"That's it. We are now no longer companions,"
137,331026,332659,,boon or otherwise.
138,332661,334477,,We are not merely acquaintances.
139,334479,336613,,To amend the words of
140,336615,340583,,"""You have not got a friend in me."""
141,340585,341868,,I'm gonna go home and take a nap.
142,341870,344921,,"Yeah, well, tell it to someone who cares."
143,346090,348508,,I got pretty exciting NASA news today.
144,348510,351160,,Next week I fly to Houston for orientation
145,351162,354464,,and zero-gravity elimination drills.
146,354466,355515,,What does that mean?
147,355517,358334,,He's gonna learn to poop in space.
148,359970,363005,,"Open the pod bay doors, HAL."
149,364058,367694,,"Maybe   nickname should be ""Brown Dynamite."""
150,370281,372282,,"Hello, dear friends."
151,372284,374534,,And Dr. Hofstadter.
152,375402,377570,,'Sup?
153,377572,379789,,'Sup?
154,379791,381407,,My apologies.
155,381409,382709,,"I would've been here sooner,"
156,382711,386028,,but the bus kept stopping for other people to get on it.
157,386030,388414,,I saved you a dumpling.
158,388416,390550,,"Oh, your concern for me is touching."
159,390552,391885,,It will serve you well
160,391887,394370,,when you take me to the dentist tomorrow.
161,394372,395871,,"I'm sorry, Sheldon, I'm busy."
162,395873,398091,,I'm right in the middle of my addiction study.
163,398093,400193,,"I've got a lab full of alcoholic monkeys,"
164,400195,403162,,and tomorrow's the day we switch them to O'Doul's.
165,403164,404614,,You're my girlfriend
166,404616,407283,,and you're not going to cater to my every need?
167,407285,409986,,"Oh, where'd the magic go?"
168,411055,413022,,"Sheldon, that's not what girlfriends are for."
169,413024,415391,,"Although, you don't use them for what they're for,"
170,415393,417160,,so what do   know?
171,423033,425118,,Howard doesn't make me do his shopping
172,425120,426753,,or take him to the dentist
173,426755,428671,,"or pick up his dry cleaning, right?"
174,428673,430072,,Absolutely.
175,430074,432842,,"But when Ma's hips give out, you're up, kid."
176,434044,436930,,"Well, if Amy's too busy, that gives the rest of you"
177,436932,439081,,"an opportunity to make my life easier,"
178,439083,440216,,thus assuring yourselves
179,440218,441968,,"a footnote in my memoirs,"
180,441970,445221,,tentatively entitled
181,445223,446556,,"All right, then,"
182,446558,449392,,just shout when you hear the task you want to undertake.
183,449394,450944,,"Uh, dentist."
184,454898,457283,,"Okay, w-we can circle back to that one."
185,457285,459786,,"Um, well, who wants to take me Wednesday morning"
186,459788,462622,,to get new heels put on my dress shoes?
187,465993,467109,,Anyone?
188,467111,469779,,Oh. That one had hoot written all over it.
189,469781,472465,,"Um, all right, uh, dermatologist."
190,475285,477453,,Allergist.
191,478138,481074,,Podiatrist.
192,481076,482976,,Supercuts?
193,482978,485561,,"Okay, okay, here's a fun one."
194,485563,487797,,"Um, I need a new picture frame"
195,487799,490483,,I have a hankering for Swedish meatballs.
196,490485,493653,,Who wants to spend the day with me at IKEA?
197,495155,496689,,Their meatballs are pretty good.
198,496691,497323,,What's that?
199,497325,498574,,"Nothing, nothing."
200,500944,502662,,"Hello, Stuart."
201,502664,504313,,"Oh, hey, Sheldon."
202,504315,505948,,Can I help you find something today?
203,505950,507450,,"No, no."
204,507452,508651,,I was just sitting at home
205,508653,510787,,thinking about how it might be nice to catch up
206,510789,512288,,with my ninth favorite person.
207,512290,514290,,Ninth?
208,514292,516292,,You moved up one.
209,516294,519829,,My pen pal in Somalia was kidnapped by pirates.
210,521598,523349,,"So, uh... how are you?"
211,523351,525134,,Uh... not so good.
212,525136,528221,,My shrink just killed himself and...
213,528223,530623,,blamed me in the note.
214,532976,535177,,Great. Great.
215,536447,538481,,"So, what's new with your family?"
