,start,end,kor,eng
0,4336,6550,과학에 대한 흥미를 유발할 방법이 생각났어,"Gentlemen, I think I've come up with a"
1,10037,13006,물리 Mad-Libs,Physics Mad-Libs.
2,14541,16809,숫자를 하나 말해봐 - 5,"Now, give me a number. - Five."
3,18313,20596,무리수 상수도,And an irrational constant.
4,20598,22265,e,"""E."""
5,22267,23850,재밌는 그리스 문자,And a funny Greek letter.
6,23852,25068,감마,Gamma.
7,25070,26769,그게 재밌어?,I said funny.
8,26771,28738,입실론,Upsilon?
9,28740,30106,좋았어,Good one.
10,30824,32892,전하도 정해줘,And an electrical charge.
11,32894,34193,양전하,Positive.
12,34195,35528,완벽해,(laughs) Perfect.
13,35530,37563,"자, 들어봐",SHELDON: Okay. Get this.
14,38867,42401,존스 교수는 뮤온 질량 계산법을 새로 제안했다,"""Professor Jones told the symposium he had a new method"
15,45206,50960,5 lim e^υ,"Five times the limit of (laughs) 'E' to the upsilon as..."""
16,53380,54847,아냐,"(clearing throat): Okay. No, no."
17,54849,55848,다시 해볼게,I'll start over.
18,55850,57100,존스 교수는...,"""Professor..."""
19,60304,62271,오랜만에 빵 터졌네,I haven't seen him laugh that hard
20,62273,65257,레너드가 곱셈 실수를 한 이후로,since the day Leonard made that multiplication error.
21,65259,67927,"아, 그것도 웃겼지","Oh, Oh, Lord, that multiplication error!"
22,67929,69645,자리 올림을  한 줄 알았는데,(laughing): He thought he carried the one.
23,69647,70947,아니더라고,But he didn't.
24,72667,73900,심각해,It's not funny.
25,73902,75318,출판되기까지 했다고,That mistake got published.
26,75320,78037,너무 웃겨서  오줌 쌀 지경이야,Stop! I'm going to wet myself!
27,78039,81273,시버트 총장님 오신다,"Hey, guys, guys, President Siebert is headed this way."
28,81275,82942,여긴 어쩐 일이지,I wonder what he wants.
29,82944,84077,표정이 썩었네,"Doesn't look happy, so I'm guessing"
30,84079,85244,쉘든을 찾고 있나봐,he wants to talk to Sheldon.
31,85246,86278,쿠퍼 박사?,Dr. Cooper?
32,86280,87113,거봐,Told ya.
33,87115,88498,"안녕하세요, 총장님","Oh, President Siebert,"
34,88500,92051,제안함에 넣은 쪽지를 읽어보셨나 보네요,I assume you'd like to respond to one of the suggestions
35,93721,97123,제안함을 아무데나 설치하지 말아주게,"No, and stop installing suggestion boxes everywhere."
36,97125,99509,서면 제안도 싫어하시고,You don't like written suggestions.
37,99511,101310,화장실에서 소변 도중 얘기하는 것도 싫어하시고,You don't like when I give them to you while we're urinating
